user_id,public,completion_percentage,gender,region,age
137474,1,40,1,trenciansky kraj  povazska bystrica,21
137487,1,81,1,zilinsky kraj  cadca,0
137489,1,81,0,presovsky kraj  poprad,14
137490,0,26,0,banskobystricky kraj  banska bystrica,0
137492,1,60,1,kosicky kraj  kosice - sidlisko tahanovce,16
137495,1,16,0,presovsky kraj  presov,0
137496,1,41,1,zilinsky kraj  zilina,0
137499,1,67,1,trenciansky kraj  trencin,19
137501,1,12,1,zilinsky kraj  dolny kubin,18
137503,0,72,1,nitriansky kraj  zeliezovce,0
137505,1,50,1,nitriansky kraj  komarno,15
137506,1,53,1,trnavsky kraj  senica,0
137507,1,71,0,zilinsky kraj  cadca,0
137508,1,71,1,kosicky kraj  trebisov,15
137510,0,78,0,presovsky kraj  poprad,0
137511,1,12,0,nitriansky kraj  topolcany,0
137526,1,69,0,zilinsky kraj  zilina,14
137560,1,66,0,banskobystricky kraj  brezno,24
137609,1,66,0,zilinsky kraj  zilina,0
137653,0,57,0,presovsky kraj  levoca,0
137696,1,64,1,zilinsky kraj  cadca,25
137698,0,41,1,trnavsky kraj  trnava,0
137699,1,67,0,zilinsky kraj  liptovsky mikulas,0
137700,1,64,1,trenciansky kraj  trencin,0
137701,0,29,0,kosicky kraj  spisska nova ves,0
137703,1,67,1,kosicky kraj  kosice - sidlisko tahanovce,0
137704,1,67,1,kosicky kraj  kosice - juh,0
137706,1,60,1,trnavsky kraj  galanta,0
137707,1,62,1,banskobystricky kraj  zvolen,15
137708,1,17,1,kosicky kraj  michalovce,0
137709,0,67,0,nitriansky kraj  topolcany,17
137710,1,57,0,trenciansky kraj  prievidza,15
137714,1,17,0,banskobystricky kraj  zarnovica,0
137717,1,12,0,bratislavsky kraj  bratislava - ostatne,0
137718,0,64,1,nitriansky kraj  topolcany,19
137799,1,64,0,zilinsky kraj  zilina,15
137801,1,24,0,nitriansky kraj  komarno,20
137803,1,74,0,zilinsky kraj  martin,12
137804,0,52,0,banskobystricky kraj  poltar,10
137805,0,12,0,nitriansky kraj  nitra,0
137806,1,74,0,zilinsky kraj  martin,0
137808,0,78,0,presovsky kraj  presov,0
137809,1,83,1,kosicky kraj  kosice - okolie,11
137810,1,12,0,banskobystricky kraj  zvolen,16
137811,1,69,1,presovsky kraj  sabinov,15
137812,1,34,1,trnavsky kraj  galanta,0
137813,1,78,0,trenciansky kraj  novaky,0
137814,1,71,1,zilinsky kraj  liptovsky mikulas,22
137827,0,36,0,nitriansky kraj  levice,0
137917,0,62,0,presovsky kraj  presov,15
137924,1,78,0,trnavsky kraj  senica,0
137946,1,50,1,zilinsky kraj  zilina,0
137979,1,62,1,kosicky kraj  roznava,26
138000,1,41,1,zilinsky kraj  cadca,21
138001,1,53,1,zilinsky kraj  cadca,19
138025,1,66,0,zilinsky kraj  cadca,0
138034,1,72,1,zilinsky kraj  zilina,16
138037,1,78,1,presovsky kraj  sabinov,0
138087,1,66,0,banskobystricky kraj  velky krtis,26
138108,0,72,0,nitriansky kraj  topolcany,0
138198,1,76,1,zilinsky kraj  cadca,21
138231,1,12,1,zilinsky kraj  cadca,23
138243,1,12,0,zilinsky kraj  zilina,0
138248,1,45,1,zilinsky kraj  cadca,18
138251,1,71,1,zilinsky kraj  liptovsky hradok,24
138281,1,71,1,presovsky kraj  vysoke tatry,25
138304,1,16,0,banskobystricky kraj  banska bystrica,22
138349,1,59,0,zilinsky kraj  zilina,23
138357,1,76,0,trenciansky kraj  povazska bystrica,26
138415,0,78,0,trnavsky kraj  trnava,0
138422,0,12,0,banskobystricky kraj  revuca,0
138426,1,74,1,banskobystricky kraj  krupina,0
138429,1,24,1,presovsky kraj  snina,17
138433,0,67,1,trnavsky kraj  sered,22
138435,1,17,0,kosicky kraj  roznava,0
138437,0,60,0,kosicky kraj  michalovce,0
138440,1,12,0,nitriansky kraj  nove zamky,0
138442,0,22,0,presovsky kraj  sabinov,0
138443,1,17,0,trenciansky kraj  prievidza,0
138444,1,28,1,banskobystricky kraj  zvolen,22
138445,1,60,0,presovsky kraj  giraltovce,21
138526,1,45,0,presovsky kraj  levoca,0
138535,1,59,1,zahranicie  zahranicie - ostatne,20
138567,1,12,0,zilinsky kraj  liptovsky hradok,19
138644,1,53,0,trnavsky kraj  gbely,0
138645,1,66,1,trenciansky kraj  partizanske,0
138647,1,60,1,presovsky kraj  bardejov,0
138650,0,72,1,presovsky kraj  presov,0
138651,0,72,0,presovsky kraj  kezmarok,0
138653,1,67,0,banskobystricky kraj  poltar,13
138654,0,17,0,banskobystricky kraj  lucenec,0
138655,0,12,0,presovsky kraj  presov,0
138658,1,59,0,presovsky kraj  humenne,13
138660,1,60,0,bratislavsky kraj  bratislava - vrakuna,23
138661,1,78,1,trnavsky kraj  trnava,16
138663,1,69,0,zilinsky kraj  zilina,0
138670,1,55,1,zilinsky kraj  zilina,19
138685,1,71,0,trenciansky kraj  povazska bystrica,10
138692,1,62,1,zilinsky kraj  ruzomberok,20
138700,1,88,0,zilinsky kraj  cadca,0
138703,1,62,1,trenciansky kraj  povazska bystrica,27
138736,1,62,0,zahranicie  zahranicie - ostatne,21
138753,1,71,1,trenciansky kraj  partizanske,26
138783,1,66,0,banskobystricky kraj  brezno,0
138810,1,78,1,zilinsky kraj  cadca,18
138811,1,66,0,banskobystricky kraj  brezno,24
138824,1,43,1,presovsky kraj  presov,14
138832,1,69,0,zilinsky kraj  cadca,0
138837,1,60,1,zilinsky kraj  cadca,0
138856,1,45,0,trenciansky kraj  partizanske,24
138878,1,81,1,zilinsky kraj  cadca,18
138988,1,21,1,zilinsky kraj  namestovo,18
139027,1,55,1,bratislavsky kraj  bratislava - ruzinov,33
139031,1,12,0,bratislavsky kraj  bratislava - petrzalka,17
139037,1,64,1,zilinsky kraj  zilina,0
139100,1,67,1,zilinsky kraj  martin,11
139104,1,36,0,kosicky kraj  kosice - zapad,13
139109,1,74,0,trnavsky kraj  senica,17
139113,0,21,0,trnavsky kraj  piestany,0
139115,0,12,0,banskobystricky kraj  ziar nad hronom,18
139117,1,69,1,kosicky kraj  trebisov,19
139118,1,84,0,zilinsky kraj  cadca,15
139121,0,74,1,zahranicie  zahranicie - ostatne,0
139122,0,12,1,kosicky kraj  kosice - zapad,0
139123,0,48,1,banskobystricky kraj  banska bystrica,0
139124,1,26,0,trnavsky kraj  galanta,0
139143,1,59,0,zilinsky kraj  dolny kubin,12
139150,1,12,1,kosicky kraj  michalovce,33
139191,1,50,0,banskobystricky kraj  hnusta,0
139313,1,67,0,banskobystricky kraj  rimavska sobota,23
139341,1,64,0,zilinsky kraj  martin,25
139363,1,71,0,trnavsky kraj  piestany,0
139373,0,72,0,presovsky kraj  lipany,15
139382,1,86,1,zilinsky kraj  ruzomberok,0
139391,1,71,1,trenciansky kraj  povazska bystrica,17
139407,1,62,1,trnavsky kraj  trnava,19
139434,1,45,0,trenciansky kraj  prievidza,30
139469,1,69,0,zilinsky kraj  rajec,18
139507,1,79,0,trnavsky kraj  trnava,18
139517,1,36,1,zilinsky kraj  dolny kubin,25
139554,1,71,1,zilinsky kraj  martin,28
139572,1,76,1,bratislavsky kraj  bratislava - ruzinov,0
139574,1,71,0,banskobystricky kraj  brezno,0
139601,1,64,0,zilinsky kraj  rajec,0
139653,1,67,0,trenciansky kraj  puchov,0
139654,1,26,0,zahranicie  zahranicie - nemecko,21
139711,1,12,1,zahranicie  zahranicie - ostatne,20
139714,0,59,1,bratislavsky kraj  bratislava - raca,0
139716,0,62,0,trnavsky kraj  sered,3
139718,0,93,0,kosicky kraj  spisska nova ves,0
139720,0,76,1,bratislavsky kraj  malacky,12
139721,0,88,1,kosicky kraj  kosice - zapad,17
139723,1,14,1,nitriansky kraj  surany,19
139728,0,29,0,trenciansky kraj  puchov,0
139731,1,71,0,trenciansky kraj  handlova,19
139732,1,72,1,nitriansky kraj  nove zamky,0
139734,0,64,0,zahranicie  zahranicie - usa,23
139735,1,53,1,banskobystricky kraj  dudince,19
139736,0,71,1,trnavsky kraj  gbely,0
139737,1,78,1,presovsky kraj  bardejov,0
139738,0,12,0,zahranicie  zahranicie - usa,0
139778,1,74,1,trnavsky kraj  trnava,17
139798,1,62,0,trenciansky kraj  puchov,0
139851,1,76,1,banskobystricky kraj  lucenec,26
139857,1,66,1,zilinsky kraj  dolny kubin,24
139884,1,12,0,trenciansky kraj  puchov,22
139903,1,43,0,zilinsky kraj  zilina,23
139918,1,71,1,zilinsky kraj  rajec,18
139921,1,72,0,zilinsky kraj  zilina,14
139927,1,16,1,kosicky kraj  kosice - okolie,0
140020,0,72,0,banskobystricky kraj  banska bystrica,15
140024,1,62,0,presovsky kraj  poprad,0
140029,0,55,1,nitriansky kraj  sala,0
140036,0,83,0,zahranicie  zahranicie - usa,0
140037,1,67,1,banskobystricky kraj  zvolen,3
140039,1,19,1,trnavsky kraj  senica,0
140043,1,69,0,kosicky kraj  michalovce,0
140045,0,79,0,zilinsky kraj  martin,0
140046,0,71,0,trenciansky kraj  partizanske,0
140047,0,60,1,presovsky kraj  sabinov,0
140048,0,24,1,nitriansky kraj  nitra,25
140049,1,12,0,kosicky kraj  roznava,0
140058,1,57,1,zilinsky kraj  rajec,23
140089,1,60,1,zilinsky kraj  cadca,16
140179,1,76,0,presovsky kraj  levoca,18
140191,1,60,0,bratislavsky kraj  modra,0
140231,0,19,1,trenciansky kraj  myjava,14
140232,0,26,0,kosicky kraj  spisska nova ves,17
140233,1,17,0,presovsky kraj  poprad,19
140234,1,66,0,bratislavsky kraj  bratislava - okolie,0
140235,0,12,0,kosicky kraj  spisska nova ves,0
140236,1,52,0,trnavsky kraj  hlohovec,15
140237,1,62,1,trnavsky kraj  hlohovec,17
140239,1,71,1,bratislavsky kraj  bratislava - raca,21
140240,1,74,1,bratislavsky kraj  bratislava - nove mesto,18
140241,1,60,1,presovsky kraj  poprad,17
140243,0,76,1,banskobystricky kraj  ziar nad hronom,17
140244,1,71,1,presovsky kraj  lipany,13
140245,1,28,1,zilinsky kraj  martin,0
140246,0,76,1,kosicky kraj  krompachy,0
140271,1,69,1,zilinsky kraj  rajecke teplice,23
140302,1,28,1,trnavsky kraj  sered,0
140337,1,16,1,nitriansky kraj  levice,24
140361,1,12,0,zilinsky kraj  zilina,23
140362,1,71,1,zilinsky kraj  zilina,18
140417,1,67,0,ceska republika  cz - stredni cechy,24
140424,1,64,1,zilinsky kraj  rajec,19
140547,1,43,1,zilinsky kraj  namestovo,22
140629,1,72,1,nitriansky kraj  topolcany,23
140646,1,52,0,zilinsky kraj  cadca,22
140654,1,60,1,banskobystricky kraj  zvolen,25
140671,0,64,0,kosicky kraj  kosice - okolie,0
140674,1,76,1,trenciansky kraj  banovce nad bebravou,13
140776,1,12,1,zilinsky kraj  zilina,0
140789,1,47,0,zahranicie  zahranicie - nemecko,0
140856,1,83,0,banskobystricky kraj  banska bystrica,12
140860,1,95,1,zahranicie  zahranicie - usa,0
140903,1,50,1,ceska republika  cz - praha,0
140905,1,76,1,presovsky kraj  velky saris,0
140944,1,71,0,zilinsky kraj  kysucke nove mesto,0
140951,1,71,1,trnavsky kraj  trnava,0
140954,1,45,0,trnavsky kraj  sered,20
140970,1,64,0,trenciansky kraj  banovce nad bebravou,21
141090,1,71,0,zilinsky kraj  zilina,21
141124,1,64,1,nitriansky kraj  zlate moravce,23
141140,1,90,0,banskobystricky kraj  zvolen,13
141145,1,69,1,zilinsky kraj  zilina,4
141166,0,22,0,kosicky kraj  kosice - dargovskych hrdinov,0
141175,1,14,0,zilinsky kraj  cadca,0
141221,1,66,1,trnavsky kraj  sered,0
141257,1,66,0,bratislavsky kraj  malacky,0
141297,1,12,0,zilinsky kraj  rajecke teplice,21
141305,1,88,0,presovsky kraj  stara lubovna,0
141307,1,62,1,trenciansky kraj  prievidza,19
141314,1,66,0,trnavsky kraj  holic,0
141316,0,16,0,kosicky kraj  kosice - zapad,0
141317,1,71,0,nitriansky kraj  nitra,23
141318,0,12,0,presovsky kraj  poprad,20
141319,1,76,0,nitriansky kraj  nove zamky,0
141320,1,64,1,banskobystricky kraj  brezno,0
141321,1,74,0,kosicky kraj  kosice - dargovskych hrdinov,21
141322,0,60,0,bratislavsky kraj  malacky,21
141324,1,71,0,zilinsky kraj  martin,0
141325,0,14,0,trnavsky kraj  hlohovec,0
141327,1,86,0,zilinsky kraj  ruzomberok,0
141337,1,71,1,zilinsky kraj  turzovka,15
141343,1,33,1,zilinsky kraj  zilina,24
141350,1,16,0,ceska republika  cz - jihomoravsky kraj,20
141408,1,79,0,zilinsky kraj  zilina,0
141413,1,12,1,trnavsky kraj  sered,21
141420,1,69,1,trenciansky kraj  povazska bystrica,20
141426,1,12,0,zilinsky kraj  kysucke nove mesto,20
141429,1,64,0,trnavsky kraj  senica,0
141442,1,64,1,zilinsky kraj  cadca,0
141465,1,88,1,zilinsky kraj  cadca,17
141491,1,19,0,nitriansky kraj  zlate moravce,17
141503,1,12,0,bratislavsky kraj  senec,10
141504,1,83,0,presovsky kraj  lipany,0
141508,1,78,0,trnavsky kraj  senica,13
141509,0,36,0,trnavsky kraj  piestany,0
141511,1,55,0,nitriansky kraj  topolcany,16
141513,0,81,0,nitriansky kraj  nove zamky,0
141515,0,22,0,zahranicie  zahranicie - australia,0
141516,1,14,1,nitriansky kraj  levice,0
141517,0,40,0,zahranicie  zahranicie - ostatne,18
141518,1,78,0,nitriansky kraj  topolcany,0
141519,1,64,1,banskobystricky kraj  lucenec,15
141520,1,60,1,nitriansky kraj  topolcany,24
141573,1,12,0,zilinsky kraj  cadca,22
141599,1,83,0,bratislavsky kraj  bratislava - okolie,14
141639,1,64,0,zilinsky kraj  cadca,24
141673,1,67,1,nitriansky kraj  zeliezovce,0
141674,1,55,1,trnavsky kraj  skalica,17
141676,1,71,0,banskobystricky kraj  banska bystrica,0
141678,0,45,1,nitriansky kraj  topolcany,21
141679,0,88,1,kosicky kraj  kosice - okolie,0
141683,1,12,1,bratislavsky kraj  senec,0
141684,0,66,0,nitriansky kraj  hurbanovo,0
141685,1,67,0,presovsky kraj  poprad,0
141691,1,55,1,zilinsky kraj  martin,16
141692,1,12,0,presovsky kraj  vranov nad toplou,27
141693,1,57,0,trenciansky kraj  prievidza,11
141694,1,86,0,zilinsky kraj  liptovsky mikulas,15
141695,1,55,1,bratislavsky kraj  bratislava - okolie,0
141729,1,90,0,nitriansky kraj  nitra,13
141750,1,78,0,trnavsky kraj  hlohovec,21
141773,1,79,1,kosicky kraj  spisska nova ves,0
141818,1,74,1,trenciansky kraj  dubnica nad vahom,15
141823,1,90,0,zahranicie  zahranicie - usa,0
141866,1,55,0,zilinsky kraj  zilina,19
141878,0,79,0,presovsky kraj  sabinov,14
141894,1,69,0,zilinsky kraj  rajec,16
141895,1,67,1,trenciansky kraj  trencin,0
141896,0,81,1,banskobystricky kraj  lucenec,0
141897,1,74,0,trnavsky kraj  trnava,13
141899,0,14,1,trenciansky kraj  trencin,17
141900,0,40,0,zahranicie  zahranicie - usa,0
141901,1,79,0,presovsky kraj  presov,0
141902,1,19,0,kosicky kraj  michalovce,0
141903,1,69,1,bratislavsky kraj  bratislava - okolie,15
141904,1,19,0,trnavsky kraj  galanta,0
141905,1,67,1,trnavsky kraj  trnava,15
141906,1,22,0,bratislavsky kraj  bratislava - petrzalka,0
141907,0,24,0,nitriansky kraj  vrable,0
141908,1,69,1,zilinsky kraj  ruzomberok,14
141909,1,86,1,kosicky kraj  kosice - zapad,0
141935,1,48,0,trenciansky kraj  povazska bystrica,19
141947,1,66,0,presovsky kraj  presov,0
141948,1,72,0,trnavsky kraj  hlohovec,18
141949,1,64,1,trnavsky kraj  samorin,16
141950,1,14,1,kosicky kraj  spisska nova ves,18
141951,0,71,0,presovsky kraj  poprad,14
141973,1,57,0,zilinsky kraj  cadca,20
141975,1,64,0,banskobystricky kraj  tisovec,15
141977,0,64,0,zahranicie  zahranicie - gb,0
141984,1,55,0,zilinsky kraj  zilina,27
142008,1,67,0,kosicky kraj  kosice - okolie,20
142011,0,81,1,trenciansky kraj  prievidza,0
142043,1,59,1,bratislavsky kraj  malacky,18
142045,0,17,1,kosicky kraj  kosice - zapad,0
142046,0,48,1,kosicky kraj  kosice - dargovskych hrdinov,15
142047,1,52,0,nitriansky kraj  komarno,0
142048,1,76,1,nitriansky kraj  nove zamky,15
142050,0,12,1,zilinsky kraj  martin,0
142052,1,38,0,zilinsky kraj  zilina,0
142053,0,62,1,banskobystricky kraj  velky krtis,13
142055,1,66,0,presovsky kraj  presov,0
142060,0,90,0,presovsky kraj  snina,0
142061,1,47,1,zahranicie  zahranicie - ostatne,20
142160,1,14,0,zilinsky kraj  bytca,22
142180,1,12,1,trnavsky kraj  senica,0
142210,1,86,0,zilinsky kraj  cadca,17
142214,1,55,1,zilinsky kraj  zilina,21
142223,1,45,1,zilinsky kraj  zilina,19
142286,0,86,0,presovsky kraj  snina,0
142287,0,31,1,banskobystricky kraj  banska bystrica,0
142288,1,12,0,presovsky kraj  presov,17
142290,1,86,0,banskobystricky kraj  zvolen,0
142292,0,69,0,nitriansky kraj  nitra,0
142294,1,55,1,banskobystricky kraj  lucenec,19
142298,0,12,1,zahranicie  zahranicie - ostatne,0
142299,1,71,0,trenciansky kraj  partizanske,0
142301,0,24,0,nitriansky kraj  kolarovo,0
142303,1,48,1,bratislavsky kraj  bratislava - dubravka,0
142334,1,60,0,zahranicie  zahranicie - nemecko,0
142362,1,59,1,banskobystricky kraj  velky krtis,0
142411,1,81,0,banskobystricky kraj  revuca,15
142438,1,71,1,zilinsky kraj  martin,28
142478,1,66,1,banskobystricky kraj  banska bystrica,28
142506,1,62,1,trnavsky kraj  sered,23
142519,1,57,1,banskobystricky kraj  lucenec,0
142520,0,14,1,zahranicie  zahranicie - ostatne,0
142522,1,55,0,bratislavsky kraj  bratislava - ruzinov,33
142523,1,55,1,banskobystricky kraj  zvolen,0
142525,0,29,0,nitriansky kraj  nove zamky,19
142526,1,79,1,nitriansky kraj  komarno,17
142527,1,69,0,trnavsky kraj  senica,0
142529,1,81,1,trnavsky kraj  hlohovec,0
142530,1,60,1,banskobystricky kraj  ziar nad hronom,17
142531,1,66,1,trnavsky kraj  holic,18
142532,1,26,0,presovsky kraj  humenne,17
142536,1,36,0,zilinsky kraj  martin,0
142537,1,38,0,kosicky kraj  kosice - sever,0
142538,0,69,1,kosicky kraj  roznava,23
142563,1,67,0,banskobystricky kraj  banska bystrica,0
142602,1,69,1,presovsky kraj  kezmarok,18
142635,1,17,1,bratislavsky kraj  bratislava - raca,16
142702,1,69,1,nitriansky kraj  zlate moravce,0
142706,1,78,1,nitriansky kraj  sala,0
142709,0,12,1,presovsky kraj  poprad,21
142711,1,66,0,presovsky kraj  poprad,16
142713,1,67,0,zilinsky kraj  zilina,0
142715,1,60,1,bratislavsky kraj  bratislava - okolie,0
142718,1,66,1,presovsky kraj  presov,27
142719,1,47,0,bratislavsky kraj  bratislava - dubravka,17
142721,0,16,1,kosicky kraj  trebisov,0
142722,0,22,0,kosicky kraj  gelnica,0
142725,1,24,1,banskobystricky kraj  ziar nad hronom,0
142726,1,45,0,presovsky kraj  bardejov,0
142727,1,66,1,presovsky kraj  poprad,23
142728,1,66,1,bratislavsky kraj  bratislava - nove mesto,0
142729,1,84,1,zahranicie  zahranicie - francuzsko,14
142919,1,67,1,zilinsky kraj  cadca,0
142941,0,55,1,banskobystricky kraj  banska bystrica,0
142957,0,64,1,nitriansky kraj  sahy,16
142959,1,72,0,banskobystricky kraj  hnusta,0
142960,1,14,0,trenciansky kraj  puchov,16
142961,0,53,0,banskobystricky kraj  tornala,0
142962,0,71,1,zilinsky kraj  trstena,14
142963,0,60,1,nitriansky kraj  nove zamky,0
142964,1,78,1,kosicky kraj  spisska nova ves,17
142965,0,60,1,bratislavsky kraj  bratislava - okolie,18
142966,1,81,1,banskobystricky kraj  banska bystrica,16
142967,0,72,0,trenciansky kraj  prievidza,0
142969,1,12,0,zahranicie  zahranicie - ostatne,0
142970,0,66,1,presovsky kraj  presov,16
142971,1,74,1,banskobystricky kraj  banska bystrica,0
142972,0,33,0,nitriansky kraj  vrable,0
142973,0,29,1,kosicky kraj  kosice - sidlisko tahanovce,23
143026,1,40,0,zilinsky kraj  namestovo,18
143034,1,40,1,zilinsky kraj  cadca,22
143062,1,60,1,zilinsky kraj  zilina,24
143069,0,57,0,bratislavsky kraj  bratislava - raca,17
143071,0,72,0,zilinsky kraj  cadca,0
143107,0,41,0,kosicky kraj  michalovce,0
143108,0,66,0,zahranicie  zahranicie - ostatne,25
143109,1,38,0,kosicky kraj  kosice - krasna nad hornadom,34
143110,1,71,1,kosicky kraj  kosice - zapad,15
143112,0,69,0,nitriansky kraj  nove zamky,23
143113,0,72,1,trenciansky kraj  nove mesto nad vahom,0
143114,0,53,1,presovsky kraj  presov,0
143115,1,53,0,banskobystricky kraj  banska bystrica,0
143116,0,33,1,bratislavsky kraj  bratislava - petrzalka,0
143117,1,64,1,banskobystricky kraj  banska bystrica,0
143118,1,69,1,zilinsky kraj  tvrdosin,0
143119,1,79,1,banskobystricky kraj  filakovo,0
143120,0,69,0,banskobystricky kraj  rimavska sobota,0
143127,1,12,0,zilinsky kraj  zilina,22
143185,1,12,0,trnavsky kraj  sered,19
143259,1,64,1,banskobystricky kraj  rimavska sobota,22
143298,1,71,0,presovsky kraj  spisske podhradie,0
143299,1,74,1,trnavsky kraj  trnava,0
143300,1,14,1,presovsky kraj  humenne,0
143301,0,83,0,trenciansky kraj  prievidza,13
143302,0,71,0,banskobystricky kraj  ziar nad hronom,0
143303,0,17,0,trnavsky kraj  trnava,17
143304,1,34,0,bratislavsky kraj  malacky,0
143305,0,69,0,trnavsky kraj  sered,0
143306,1,74,0,zilinsky kraj  martin,0
143309,0,24,0,nitriansky kraj  zlate moravce,19
143310,1,26,0,kosicky kraj  kosice - okolie,0
143315,1,66,1,presovsky kraj  spisske podhradie,16
143350,1,19,0,trnavsky kraj  sered,18
143356,0,67,0,zahranicie  zahranicie - australia,22
143417,1,84,1,presovsky kraj  poprad,17
143450,0,52,0,kosicky kraj  kosice - okolie,0
143452,0,76,1,banskobystricky kraj  detva,15
143453,0,24,0,kosicky kraj  michalovce,0
143454,1,52,0,kosicky kraj  kosice - okolie,15
143455,1,50,0,trenciansky kraj  trencin,17
143458,1,71,1,nitriansky kraj  nitra,16
143459,1,67,1,presovsky kraj  presov,0
143463,0,12,0,nitriansky kraj  nitra,0
143464,0,12,1,zilinsky kraj  zilina,17
143466,0,17,1,trenciansky kraj  povazska bystrica,24
143467,0,76,0,banskobystricky kraj  zvolen,0
143478,1,26,1,zilinsky kraj  zilina,0
143546,1,26,0,banskobystricky kraj  detva,18
143549,1,71,0,trnavsky kraj  sered,21
143618,1,53,1,nitriansky kraj  sala,20
143632,1,40,1,trnavsky kraj  sered,25
143704,0,29,0,trnavsky kraj  sered,0
143812,0,40,0,zahranicie  zahranicie - francuzsko,0
143813,1,64,0,presovsky kraj  stropkov,0
143814,1,67,0,nitriansky kraj  levice,0
143815,1,40,0,kosicky kraj  kosice - sidlisko tahanovce,14
143816,1,72,1,zilinsky kraj  martin,0
143817,1,36,1,zilinsky kraj  turcianske teplice,19
143818,1,64,1,bratislavsky kraj  malacky,23
143819,1,72,1,presovsky kraj  levoca,16
143822,1,12,0,presovsky kraj  presov,17
143824,1,60,1,kosicky kraj  trebisov,17
143825,1,12,0,trnavsky kraj  sered,0
143826,0,36,1,kosicky kraj  kosice - okolie,0
143827,0,74,1,trenciansky kraj  prievidza,0
143829,1,62,1,kosicky kraj  kosice - dargovskych hrdinov,17
143830,1,74,1,trenciansky kraj  partizanske,18
143868,1,19,0,zahranicie  zahranicie - gb,18
143898,1,64,0,zilinsky kraj  cadca,25
143960,1,64,1,zilinsky kraj  namestovo,26
143992,1,57,0,trenciansky kraj  puchov,0
143997,1,41,0,zilinsky kraj  cadca,0
144030,1,57,1,trenciansky kraj  myjava,13
144031,1,60,0,presovsky kraj  spisska bela,16
144033,1,55,0,bratislavsky kraj  bratislava - ruzinov,21
